name,categories,github_links_list
Tornado Cash,"['Decentralized Finance (DeFi)', 'xDAI Ecosystem']",https://github.com/tornadocash/tornado-core
ShareToken,['Business Platform'],https://github.com/ShareRing/Shareledger
Ampleforth Governance Token,"['Near Protocol Ecosystem', 'Governance']",https://github.com/ampleforth/Forth/
cVault.finance,['Governance'],https://github.com/cVault-finance
Ambire AdEx,"['Media', 'Marketing', 'Polkadot Ecosystem']",https://github.com/AdExNetwork/adex-protocol
Ambire AdEx,"['Media', 'Marketing', 'Polkadot Ecosystem']",https://github.com/AdExNetwork/adex-validator
Ambire AdEx,"['Media', 'Marketing', 'Polkadot Ecosystem']",https://github.com/AdExNetwork/adex-market
Ambire AdEx,"['Media', 'Marketing', 'Polkadot Ecosystem']",https://github.com/AdExNetwork/adex-platform
Ambire AdEx,"['Media', 'Marketing', 'Polkadot Ecosystem']",https://github.com/AdExNetwork/adex-protocol-eth
ChainX,"['Cryptocurrency', 'Polkadot Ecosystem']",https://github.com/chainx-org/ChainX
Ovr,"['Metaverse', 'Play To Earn', 'Augmented Reality', 'Non-Fungible Tokens (NFT)', 'Binance Smart Chain Ecosystem']",https://github.com/OVR-Platform
ZKSwap,['Decentralized Exchange Token (DEX)'],
ParaSwap,"['Decentralized Exchange Token (DEX)', 'Polygon Ecosystem', 'Binance Smart Chain Ecosystem', 'Decentralized Finance (DeFi)', 'Exchange-based Tokens']",https://github.com/paraswap
Streamr XDATA,"['Internet of Things (IOT)', 'Big Data', 'Infrastructure', 'xDAI Ecosystem']",https://github.com/streamr-dev/network-monorepo
Streamr XDATA,"['Internet of Things (IOT)', 'Big Data', 'Infrastructure', 'xDAI Ecosystem']",https://github.com/streamr-dev/network
Streamr XDATA,"['Internet of Things (IOT)', 'Big Data', 'Infrastructure', 'xDAI Ecosystem']",https://github.com/streamr-dev/streamr-platform
Streamr XDATA,"['Internet of Things (IOT)', 'Big Data', 'Infrastructure', 'xDAI Ecosystem']",https://github.com/streamr-dev/broker
Streamr XDATA,"['Internet of Things (IOT)', 'Big Data', 'Infrastructure', 'xDAI Ecosystem']",https://github.com/streamr-dev/streamr-client-java
Streamr XDATA,"['Internet of Things (IOT)', 'Big Data', 'Infrastructure', 'xDAI Ecosystem']",https://github.com/streamr-dev/streamr-client-javascript
GridPlus [OLD],['Wallets'],https://github.com/GridPlus/gridplus-sdk
GridPlus [OLD],['Wallets'],https://github.com/GridPlus/phonon-network
MixMarvel,[],
Altura,['Non-Fungible Tokens (NFT)'],https://github.com/Plutus-Gaming-NFTs-Reimagined
DIA,"['Polygon Ecosystem', 'Decentralized Finance (DeFi)', 'Oracle', 'xDAI Ecosystem']",https://github.com/diadata-org
Pylon Protocol,"['Terra Ecosystem', 'Launchpad']",https://github.com/pylon-protocol
PAID Network,"['Launchpad', 'Polkadot Ecosystem']",
Nuls,['Smart Contract Platform'],https://github.com/nuls-io/nuls-v2
Nuls,['Smart Contract Platform'],https://github.com/nuls-io/nuls
FIO Protocol,['Protocol'],https://github.com/fioprotocol
Phala Network,['Polkadot Ecosystem'],
Taboo Token,['Binance Smart Chain Ecosystem'],https://github.com/TabooOFFICIAL/TABOO
EDEN,['MEV Protection'],https://github.com/eden-network
Covalent,"['Infrastructure', 'Governance', 'Business Services', 'Business Platform', 'Analytics', 'Big Data', 'Decentralized Finance (DeFi)', 'Polkadot Ecosystem', 'Near Protocol Ecosystem', 'Avalanche Ecosystem', 'Binance Smart Chain Ecosystem', 'Polygon Ecosystem']",https://github.com/covalenthq
Loom Network (OLD),"['Cosmos Ecosystem', 'Infrastructure']",https://github.com/loomnetwork/loom-js
Loom Network (OLD),"['Cosmos Ecosystem', 'Infrastructure']",https://github.com/loomnetwork/go-loom
Bella Protocol,"['Binance Launchpool', 'Yield Aggregator', 'Binance Smart Chain Ecosystem', 'Decentralized Finance (DeFi)']",
Liquity,"['Lending/Borrowing', 'Decentralized Finance (DeFi)']",https://github.com/liquity/dev
Fodl Finance,"['Polygon Ecosystem', 'Decentralized Finance (DeFi)']",
Polkaswap,[],https://github.com/sora-xor/polkaswap-web
Kleros,"['Prediction Markets', 'Polygon Ecosystem', 'xDAI Ecosystem']",https://github.com/kleros/kleros
Aion,['Cryptocurrency'],https://github.com/aionnetwork/aion
Aion,['Cryptocurrency'],https://github.com/aionnetwork/AVM
Aion,['Cryptocurrency'],https://github.com/aionnetwork/aion_fastvm
Mossland,['Augmented Reality'],https://github.com/realityreflection/MossCoin
Aleph.im,"['Polygon Ecosystem', 'Avalanche Ecosystem', 'Binance Smart Chain Ecosystem', 'Solana Ecosystem', 'Storage', 'Cosmos Ecosystem', 'Polkadot Ecosystem', 'Infrastructure']",https://github.com/aleph-im/myaleph
Aleph.im,"['Polygon Ecosystem', 'Avalanche Ecosystem', 'Binance Smart Chain Ecosystem', 'Solana Ecosystem', 'Storage', 'Cosmos Ecosystem', 'Polkadot Ecosystem', 'Infrastructure']",https://github.com/aleph-im/aleph-client
Elastos,['Smart Contract Platform'],https://github.com/elastos/Elastos.OS
Elastos,['Smart Contract Platform'],https://github.com/elastos/Elastos.ELA.SPV.Cpp
Elastos,['Smart Contract Platform'],https://github.com/elastos/Elastos.ELA
Elastos,['Smart Contract Platform'],https://github.com/elastos/Elastos.ELA.SideChain
Elastos,['Smart Contract Platform'],https://github.com/elastos/Elastos.NET.Carrier.Native.SDK
MIMO Parallel Governance Token,[],https://github.com/mimo-capital
RAMP,"['Solana Ecosystem', 'Lending/Borrowing', 'Polygon Ecosystem', 'Decentralized Finance (DeFi)']",https://github.com/RAMP-DEFI/RAMP_SECURITY_AUDITS
SIX Network,['Business Platform'],https://github.com/thesixnetwork/stellarterm
Bluzelle,"['Cosmos Ecosystem', 'Binance Smart Chain Ecosystem', 'Storage', 'Polkadot Ecosystem', 'Gaming']",https://github.com/njmurarka/bluzelle
Splinterlands,"['Play To Earn', 'Non-Fungible Tokens (NFT)', 'Gaming']",
BitMart Token,"['Centralized Exchange Token (CEX)', 'Exchange-based Tokens']",
Viper,"['Harmony Ecosystem', 'Decentralized Finance (DeFi)', 'Decentralized Exchange Token (DEX)', 'Exchange-based Tokens', 'Governance', 'Yield Farming', 'Automated Market Maker (AMM)']",https://github.com/VenomProtocol
BoringDAO BTC,"['Tokenized BTC', 'Decentralized Finance (DeFi)', 'Asset-backed Tokens']",https://github.com/BoringDAO/boringDAO-contract
Hoo Token,[],
Saber,['Solana Ecosystem'],https://github.com/saber-hq/stable-swap-program
Morpheus Network,['Infrastructure'],https://github.com/MorpheusNetwork/tokensale
RAI Finance,[],https://github.com/RaiFinance
Sperax,[],https://github.com/Sperax
Firo,"['Masternodes', 'Privacy Coins']",https://github.com/firoorg/firo
Bytecoin,['Privacy Coins'],https://github.com/bcndev/bytecoin
Bytecoin,['Privacy Coins'],https://github.com/bcndev/bytecoin-gui
Refereum,['Entertainment'],
Bytom,"['Cosmos Ecosystem', 'Polygon Ecosystem', 'Smart Contract Platform']",https://github.com/bytom/bytom
ApeSwap Finance,"['Decentralized Exchange Token (DEX)', 'Polygon Ecosystem', 'Automated Market Maker (AMM)', 'Yield Farming', 'Binance Smart Chain Ecosystem', 'Exchange-based Tokens']",https://github.com/ApeSwapFinance
JET,"['Solana Ecosystem', 'Lending/Borrowing', 'Decentralized Finance (DeFi)']",https://github.com/jet-lab/jet-v1/
PARSIQ,"['Binance Smart Chain Ecosystem', 'Polkadot Ecosystem', 'Solana Ecosystem', 'Analytics', 'Smart Contract Platform', 'Business Services', 'Infrastructure']",
Measurable Data Token,['Big Data'],https://github.com/measurabledatatoken/-
GM,[],
Vai,"['USD Stablecoin', 'Binance Smart Chain Ecosystem', 'Decentralized Finance (DeFi)', 'Stablecoins']",https://github.com/VenusProtocol/venus-protocol
Adshares,['Business Services'],https://github.com/adshares/adserver
Meter Governance,['Smart Contract Platform'],https://github.com/meterio
Hoge Finance,['Meme Tokens'],https://github.com/HogeFinance
Reflexer Ungovernance Token,['Decentralized Finance (DeFi)'],https://github.com/reflexer-labs
MANTRA DAO,"['Launchpad', 'Polygon Ecosystem', 'Polkadot Ecosystem']",
BYTZ,"['Entertainment', 'Binance Smart Chain Ecosystem']",https://github.com/bytzcurrency/slate
Energi,['Masternodes'],https://github.com/energicryptocurrency
Aeternity,"['Infrastructure', 'Smart Contract Platform']",https://github.com/aeternity/epoch
Aeternity,"['Infrastructure', 'Smart Contract Platform']",https://github.com/aeternity/elixir-node
Aeternity,"['Infrastructure', 'Smart Contract Platform']",https://github.com/aeternity/aepp-contracts
Aeternity,"['Infrastructure', 'Smart Contract Platform']",https://github.com/aeternity/aepp-components
Aeternity,"['Infrastructure', 'Smart Contract Platform']",https://github.com/aeternity/infrastructure
StarTerra,"['Terra Ecosystem', 'Gaming']",https://github.com/starterra
BoringDAO [OLD],"['Polygon Ecosystem', 'Decentralized Finance (DeFi)']",https://github.com/BoringDAO
Rainicorn,"['Metaverse', 'Play To Earn', 'Non-Fungible Tokens (NFT)', 'Binance Smart Chain Ecosystem', 'Gaming']",https://github.com/rainitoken
Euphoria,['Rebase Tokens'],https://github.com/VenomProtocol/euphoria-contracts
SpiritSwap,"['Decentralized Exchange Token (DEX)', 'Fantom Ecosystem', 'Olympus Pro', 'Automated Market Maker (AMM)', 'Exchange-based Tokens']",
Newscrypto Coin,['Education'],https://github.com/itsBunneh/nwc-contract
BEAM,"['Cryptocurrency', 'Privacy Coins']",https://github.com/BeamMW/beam
Groestlcoin,['Privacy Coins'],https://github.com/GroestlCoin/GroestlCoin
PAC Protocol,"['Storage', 'Masternodes']",https://github.com/PACGlobalOfficial/PAC
Vite,"['Decentralized Exchange Token (DEX)', 'Binance Smart Chain Ecosystem', 'Smart Contract Platform']",https://github.com/vitelabs/go-vite
Akropolis,"['Yearn Ecosystem', 'Yield Aggregator', 'Finance / Banking', 'Business Platform', 'Polkadot Ecosystem', 'Decentralized Finance (DeFi)']",https://github.com/akropolisio/akropolis-network
Akropolis,"['Yearn Ecosystem', 'Yield Aggregator', 'Finance / Banking', 'Business Platform', 'Polkadot Ecosystem', 'Decentralized Finance (DeFi)']",https://github.com/akropolisio/akropolisOS
Akropolis,"['Yearn Ecosystem', 'Yield Aggregator', 'Finance / Banking', 'Business Platform', 'Polkadot Ecosystem', 'Decentralized Finance (DeFi)']",https://github.com/akropolisio/akropolis-polkadot
Akropolis,"['Yearn Ecosystem', 'Yield Aggregator', 'Finance / Banking', 'Business Platform', 'Polkadot Ecosystem', 'Decentralized Finance (DeFi)']",https://github.com/akropolisio/akropolis-discovery
Bomber Coin,['Binance Smart Chain Ecosystem'],
BNS Token,[],
Opulous,"['Music', 'Non-Fungible Tokens (NFT)']",
Mobius,['Internet of Things (IOT)'],https://github.com/mobius-network/mobius-node
Blocto Token,[None],https://github.com/portto
MATH,"['Cosmos Ecosystem', 'Polygon Ecosystem', 'Software', 'Binance Smart Chain Ecosystem', 'Polkadot Ecosystem']",https://github.com/mathwallet
LockTrip,['Tourism'],https://github.com/LockTrip/Blockchain
LockTrip,['Tourism'],https://github.com/LockTrip/Service-Layer
LockTrip,['Tourism'],https://github.com/LockTrip/cpp-ethereum
SUKU,[],
Geist Finance,['Fantom Ecosystem'],https://github.com/geist-finance
CateCoin,"['Gaming', 'Entertainment', 'Play To Earn', 'Yield Aggregator', 'Non-Fungible Tokens (NFT)', 'Binance Smart Chain Ecosystem', 'Meme Tokens']",
ApolloX,['Binance Smart Chain Ecosystem'],
EverRise,"['Polygon Ecosystem', 'Binance Smart Chain Ecosystem', 'Decentralized Finance (DeFi)']",
NFTX,"['Asset Manager', 'Non-Fungible Tokens (NFT)', 'Decentralized Finance (DeFi)']",https://github.com/NFTX-project/x-contracts
Phoenix Global [OLD],['Business Services'],https://github.com/phoenixglobal
Koda Cryptocurrency,['Binance Smart Chain Ecosystem'],
Steem Dollars,[],https://github.com/steemit/steem
Maple,['Decentralized Finance (DeFi)'],
New BitShares,[],https://github.com/bitshares-cnvote/newbitshares-core
SOLVE,['Healthcare'],https://github.com/SolveCare/schedule-a-doctor
BOSAGORA,"['Metaverse', 'Technology & Science']",https://github.com/bpfkorea/agora
Mute,[],
Nominex,"['Centralized Exchange Token (CEX)', 'Binance Smart Chain Ecosystem', 'Exchange-based Tokens']",https://github.com/nominex/eth-smart-contracts
Metronome,['Cryptocurrency'],https://github.com/autonomoussoftware/metronome.io
Nexus,[],https://github.com/Nexusoft/NexusInterface
Nexus,[],https://github.com/Nexusoft/LLL-TAO
Nexus,[],https://github.com/Nexusoft/Nexus
KRYLL,[],https://github.com/Cryptense/KryllToken
Orca,"['Solana Ecosystem', 'Decentralized Exchange Token (DEX)', 'Automated Market Maker (AMM)', 'Yield Farming', 'Decentralized Finance (DeFi)']",https://github.com/orca-so
Luffy,[],
ERC20,['Business Platform'],https://github.com/Belance/tokenbase
Atari,"['Metaverse', 'Polygon Ecosystem', 'Fantom Ecosystem', 'Non-Fungible Tokens (NFT)', 'Binance Smart Chain Ecosystem', 'Gaming']",
e-Money,"['Cosmos Ecosystem', 'Polygon Ecosystem']",https://github.com/e-money
Aurox Token,[],
Celo Euro,"['EUR Stablecoin', 'Stablecoins']",https://github.com/celo-org/
Dash Diamond,[],https://github.com/DashDiamond/DASHD
ADAPad,[],
Blox,[],https://github.com/bloxapp
TRONPAD,[],
InsurAce,"['Insurance', 'Solana Ecosystem', 'Polygon Ecosystem', 'Decentralized Finance (DeFi)']",https://github.com/InsurAce-Protocol
Depo,[],
Sport and Leisure,['Entertainment'],
SquidDao,"[None, 'Non-Fungible Tokens (NFT)', 'Rebase Tokens', 'Decentralized Finance (DeFi)', 'Asset-backed Tokens']",
SingularityDAO,[],https://github.com/singularitydao
Silent Notary,[],https://github.com/SilentNotaryEcosystem/Cil-core
Sentinel Protocol,[],
Paris Saint-Germain Fan Token,"['Fan Token', 'Sports']",
Civilization,['Polygon Ecosystem'],https://github.com/sator-settler/civ-token
Instadapp,['Decentralized Finance (DeFi)'],https://github.com/instadapp/dsa-connect
Edgeware,"['Polkadot Ecosystem', 'Smart Contract Platform']",https://github.com/hicommonwealth/edgeware-node
Era Swap Token,['Business Platform'],https://github.com/KMPARDS/EraSwapSmartContracts
Era Swap Token,['Business Platform'],https://github.com/KMPARDS/Eraswap_life
Silo Finance,[],https://github.com/silo-finance
Alchemist,['MEV Protection'],https://github.com/alchemistcoin/alchemist
Ooki,[],
Sandclock,['Olympus Pro'],https://github.com/sandclock-org/echidna
Sipher,['Gaming'],
Pangolin,"['Avalanche Ecosystem', 'Decentralized Exchange Token (DEX)', 'Olympus Pro', 'Decentralized Finance (DeFi)']",
OccamFi,['Launchpad'],
VideoCoin,"['Entertainment', 'Non-Fungible Tokens (NFT)']",https://github.com/videocoin
FUSION,"['Finance / Banking', 'Polygon Ecosystem', 'Binance Smart Chain Ecosystem']",https://github.com/FUSIONFoundation/dcrm-go
Marlin,['Infrastructure'],https://github.com/marlinprotocol/OpenWeaver
Phonon DAO,[],https://github.com/PhononDAO
Crabada,"['Avalanche Ecosystem', 'Play To Earn', 'Non-Fungible Tokens (NFT)', 'Gaming']",
Axion,[],https://github.com/Axion-Network/axion-contracts
Everest,"['Polygon Ecosystem', 'Business Platform']",https://github.com/EverID/FE-iron
Stake DAO,"['Yield Aggregator', 'Olympus Pro', 'Decentralized Finance (DeFi)']",
Velo,[],https://github.com/velo-protocol
Paribus,[],https://github.com/paribus
V.SYSTEMS,['Infrastructure'],https://github.com/virtualeconomy/v-systems
Avocado DAO,"['Metaverse', 'Collectibles', 'Play To Earn', 'Non-Fungible Tokens (NFT)', 'Gaming']",
USDK,"['USD Stablecoin', 'Stablecoins']",https://github.com/oklink/demo-net
Futureswap,"['Derivatives', 'Perpetuals', 'Decentralized Exchange Token (DEX)', 'Arbitrum Ecosystem', 'Decentralized Finance (DeFi)', 'Exchange-based Tokens']",
Smartlands Network,[],https://github.com/Smartlands-Platform/SLT
Shabu Shabu,[],https://github.com/ironminter/shabushabu
Zignaly,['Binance Smart Chain Ecosystem'],
Glitch Protocol,['Polygon Ecosystem'],
Hegic,"['Derivatives', 'Options', 'Decentralized Finance (DeFi)', 'Exchange-based Tokens']",https://github.com/hegic/contracts-v888
Epik Prime,[],
Bread,[],https://github.com/breadwallet/breadwallet-core
DexTools,"['Business Services', 'Analytics']",
Stronghold Token,[],
Vesper Finance,"['Yield Aggregator', 'Polygon Ecosystem', 'Yield Farming', 'Decentralized Finance (DeFi)']",https://github.com/vesperfi
Stratos,"['Entertainment', 'Infrastructure', 'Storage']",https://github.com/stratosnet
dForce Token,"['Cryptocurrency', 'Arbitrum Ecosystem', 'Decentralized Finance (DeFi)']",https://github.com/dforcenetwork
Frontier,"['Solana Ecosystem', 'Polygon Ecosystem', 'Binance Smart Chain Ecosystem', 'Decentralized Finance (DeFi)']",https://github.com/frontierwallet
Cap,"['Decentralized Exchange Token (DEX)', 'Arbitrum Ecosystem', 'Decentralized Finance (DeFi)']",https://github.com/0xcap/client
Cap,"['Decentralized Exchange Token (DEX)', 'Arbitrum Ecosystem', 'Decentralized Finance (DeFi)']",https://github.com/0xcap/protocol
Retreeb,['Fantom Ecosystem'],
PolkaFoundry,['Polygon Ecosystem'],https://github.com/polkafoundry
Gamestarter,['Binance Smart Chain Ecosystem'],
Aragon Court,['Legal'],https://github.com/aragon/aragon-court
BoringDAO,"['Decentralized Finance (DeFi)', 'xDAI Ecosystem']",https://github.com/BoringDAO
Revolution Populi,[],https://github.com/Revolution-Populi/revpop-core
Haven,['Privacy Coins'],https://github.com/haven-protocol-org/haven
Haven,['Privacy Coins'],https://github.com/haven-protocol-org/haven-gui
Bean,[],https://github.com/BeanstalkFarms/Beanstalk
Sora,"['Cryptocurrency', 'Polkadot Ecosystem']",https://github.com/soramitsu
Sora,"['Cryptocurrency', 'Polkadot Ecosystem']",https://github.com/sora-xor
Verus Coin,['MEV Protection'],https://github.com/VerusCoin/VerusCoin
OpenOcean,"['Avalanche Ecosystem', 'Polygon Ecosystem', 'Binance Smart Chain Ecosystem']",https://github.com/openocean-finance/
Chain Games,"['Polygon Ecosystem', 'Play To Earn', 'Entertainment', 'Binance Smart Chain Ecosystem', 'Gaming']",https://github.com/Chain-Games
PlatonCoin,['Cryptocurrency'],https://github.com/platonfinance/SmartContracts
Jade Protocol,"[None, 'Rebase Tokens', 'Binance Smart Chain Ecosystem']",
Crypto Raiders,['Polygon Ecosystem'],
Inverse Finance,"['Lending/Borrowing', 'Yield Aggregator', 'Olympus Pro', 'Decentralized Finance (DeFi)']",https://github.com/InverseFinance
SERO,"['Protocol', 'Privacy Coins']",https://github.com/sero-cash/go-sero
AirSwap,"['Decentralized Exchange Token (DEX)', 'Decentralized Finance (DeFi)', 'Governance', 'Exchange-based Tokens']",https://github.com/airswap/contracts
Guild of Guardians,['Gaming'],
MCDEX,"['Derivatives', 'Perpetuals', 'Decentralized Exchange Token (DEX)', 'Arbitrum Ecosystem', 'Binance Smart Chain Ecosystem', 'Decentralized Finance (DeFi)', 'Exchange-based Tokens']",https://github.com/mcdexio
MCDEX,"['Derivatives', 'Perpetuals', 'Decentralized Exchange Token (DEX)', 'Arbitrum Ecosystem', 'Binance Smart Chain Ecosystem', 'Decentralized Finance (DeFi)', 'Exchange-based Tokens']",https://github.com/mcdexio/mai-tp
MCDEX,"['Derivatives', 'Perpetuals', 'Decentralized Exchange Token (DEX)', 'Arbitrum Ecosystem', 'Binance Smart Chain Ecosystem', 'Decentralized Finance (DeFi)', 'Exchange-based Tokens']",https://github.com/mcdexio/mai-fund-protocol
MCDEX,"['Derivatives', 'Perpetuals', 'Decentralized Exchange Token (DEX)', 'Arbitrum Ecosystem', 'Binance Smart Chain Ecosystem', 'Decentralized Finance (DeFi)', 'Exchange-based Tokens']",https://github.com/mcdexio/mai-protocol-v2
Manchester City Fan Token,"['Fan Token', 'Sports']",
Ternoa,[],https://github.com/capsule-corp-ternoa/
XDEFI,[],https://github.com/XDeFi-tech/
STAKE,"['Smart Contract Platform', 'xDAI Ecosystem']",https://github.com/xdaichain/stake-token
SX Network,['Polygon Ecosystem'],https://github.com/sportx-bet/smart-contracts
YIELD App,"['Finance / Banking', 'Polygon Ecosystem']",
Sentivate,['Internet of Things (IOT)'],https://github.com/sentivate/SentivateAlphaNetwork
Sentivate,['Internet of Things (IOT)'],https://github.com/sentivate/Sentivate-Network-White-Paper
Chain Guardians,"['Polygon Ecosystem', 'Play To Earn', 'Non-Fungible Tokens (NFT)', 'Gaming']",https://github.com/ChainGuardians/
PolySwarm,"['Business Services', 'Cryptocurrency']",https://github.com/polyswarm/polyswarm-api
PolySwarm,"['Business Services', 'Cryptocurrency']",https://github.com/polyswarm/polyswarm-cli
PolySwarm,"['Business Services', 'Cryptocurrency']",https://github.com/polyswarm/polyswarm-client
Metaverse Index,"['Index', 'NFT Index']",
Epic Cash,"['Polygon Ecosystem', 'Cryptocurrency', 'Privacy Coins']",
Step Finance,"['Solana Ecosystem', 'Decentralized Finance (DeFi)']",https://github.com/step-finance
BTU Protocol,"['Polygon Ecosystem', 'Cryptocurrency']",https://github.com/btuprotocol/btuprotocol-implementation-earth
HyperCash,['Cryptocurrency'],https://github.com/HcashOrg/hcashd
HyperCash,['Cryptocurrency'],https://github.com/HcashOrg/hcGUI
HyperCash,['Cryptocurrency'],https://github.com/HcashOrg/hcwallet
Unifi Protocol DAO,"['Binance Launchpool', 'Polygon Ecosystem', 'Binance Smart Chain Ecosystem', 'Decentralized Finance (DeFi)']",
EQIFi,[],
Pendle,"['Derivatives', 'Avalanche Ecosystem', 'Olympus Pro', 'Automated Market Maker (AMM)', 'Decentralized Finance (DeFi)']",https://github.com/pendle-finance
Numbers Protocol,['Binance Smart Chain Ecosystem'],https://github.com/numbersprotocol
Cardstarter,"['Launchpad', None]",
Trias Token,[],
QASH,"['Centralized Exchange Token (CEX)', 'Exchange-based Tokens']",
Umbrella Network,"['Polygon Ecosystem', 'Oracle']",https://github.com/umbrella-network/overture
LikeCoin,['Cosmos Ecosystem'],https://github.com/likecoin/likecoin-chain
AstroSwap,[],
Hot Cross,[],https://github.com/hotcrosscom
ForTube,"['Lending/Borrowing', 'Polygon Ecosystem', 'Binance Smart Chain Ecosystem', 'Decentralized Finance (DeFi)', None]",https://github.com/theforceprotocolgroup/smartcontract
Efforce,[],
Trisolaris,"['Decentralized Exchange Token (DEX)', 'Near Protocol Ecosystem', 'Decentralized Finance (DeFi)']",https://github.com/trisolaris-labs
Decentral Games (Old),"['Binance Smart Chain Ecosystem', 'Play To Earn', 'Polygon Ecosystem', 'Metaverse', 'Non-Fungible Tokens (NFT)', 'Gambling', 'Entertainment', 'Gaming']",https://github.com/decentralgames
VIDT Datalink,"['Play To Earn', 'Artificial Intelligence', 'Business Services', 'Non-Fungible Tokens (NFT)', 'Binance Smart Chain Ecosystem', 'Gaming']",https://github.com/V-ID/V-ID-Token
Thought,[],https://github.com/thoughtnetwork/thought-whitepaper
UniLend Finance,"['Lending/Borrowing', 'Polygon Ecosystem', 'Decentralized Finance (DeFi)']",
Premia,"['Derivatives', 'Olympus Pro', 'Arbitrum Ecosystem', 'Options', 'Decentralized Finance (DeFi)']",https://github.com/Premian-Labs/premia-contracts
Gifto,[],https://github.com/GIFTO-io/GiftoSmartContract
DeXe,"['Business Platform', 'Binance Smart Chain Ecosystem']",https://github.com/dexe-network/dexe
Spartacus,"['Fantom Ecosystem', 'Rebase Tokens']",https://github.com/spartacus-finance
MarketMove,[],https://github.com/MarketMoveAI/MOVEContract
WaykiChain,['Cryptocurrency'],https://github.com/WaykiChain/WaykiChain
PowerPool Concentrated Voting Power,"['Yearn Ecosystem', 'Asset Manager', 'Polygon Ecosystem', 'Decentralized Finance (DeFi)', 'Governance', 'xDAI Ecosystem']",https://github.com/powerpool-finance
GoChain,['Business Platform'],https://github.com/gochain-io/gochain
GoChain,['Business Platform'],https://github.com/gochain-io/netstats
tBTC,"['Tokenized BTC', 'Decentralized Finance (DeFi)', 'Asset-backed Tokens']",https://github.com/keep-network/tbtc
Gem Exchange And Trading,"['Collectibles', 'Non-Fungible Tokens (NFT)']",https://github.com/gxtmg/gxt_erc20
Rootkit,[],https://github.com/rootkitfinance
Hotbit Token,"['Centralized Exchange Token (CEX)', 'Exchange-based Tokens']",
CargoX,"['Polygon Ecosystem', 'Infrastructure']",
Refinable,"['Non-Fungible Tokens (NFT)', 'Binance Smart Chain Ecosystem']",
Universe.XYZ,['Non-Fungible Tokens (NFT)'],
Snowbank,"['Avalanche Ecosystem', None, 'Rebase Tokens', 'Asset-backed Tokens']",
Mithril,[],https://github.com/mithio/mithril-smart-contract
KCCPad,[],
Muse DAO,['Non-Fungible Tokens (NFT)'],https://github.com/verynifty
Dora Factory,[],
Crust Network,"['Storage', 'Polkadot Ecosystem']",https://github.com/crustio/crust
GNY,['Artificial Intelligence'],
Aquarius,[],https://github.com/AquaToken
Moon Nation Game,[],
Exeedme,"['Play To Earn', 'Binance Smart Chain Ecosystem', 'Polygon Ecosystem', 'Non-Fungible Tokens (NFT)', 'Gambling', 'Polkadot Ecosystem', 'Gaming']",
Tokenlon,"['Decentralized Exchange Token (DEX)', 'Decentralized Finance (DeFi)']",
pTokens BTC,"['Wrapped-Tokens', 'Tokenized BTC', 'Decentralized Finance (DeFi)', 'Asset-backed Tokens']",https://github.com/provable-things/ptokens-core
TerraKRW,"['KRW Stablecoin', 'Terra Ecosystem', 'Stablecoins']",https://github.com/terra-project/core
Cream,"['Polygon Ecosystem', 'Binance Smart Chain Ecosystem', 'Lending/Borrowing', 'Yearn Ecosystem', 'Automated Market Maker (AMM)', 'Governance', 'Decentralized Finance (DeFi)']",
Reddcoin,['Finance / Banking'],https://github.com/reddcoin-project/reddcoin
Reddcoin,['Finance / Banking'],https://github.com/reddcoin-project/reddstack-api
Ethereum Push Notification Service - EPNS,"['Polygon Ecosystem', 'Business Services', 'Infrastructure', 'Decentralized Finance (DeFi)', 'Analytics']",
ADAX,[],
Unicly,"['Decentralized Exchange Token (DEX)', 'Polygon Ecosystem', 'Automated Market Maker (AMM)', 'Non-Fungible Tokens (NFT)', 'Yield Farming', 'Exchange-based Tokens']",https://github.com/uniclyNFT/unicly-core
Apollo,['Privacy Coins'],https://github.com/ApolloFoundation/Apollo
Symbiosis Finance,[],https://github.com/symbiosis-finance
veCRV-DAO yVault,['Yearn Ecosystem'],
BEPRO Network,"['Gambling', 'Entertainment']",
Friends With Benefits Pro,['Social Money'],
SelfKey,['Business Services'],https://github.com/SelfKeyFoundation/Identity-Wallet
PIVX,"['Masternodes', 'Privacy Coins']",https://github.com/PIVX-Project/PIVX
PIVX,"['Masternodes', 'Privacy Coins']",https://github.com/PIVX-Project/PET4L
PIVX,"['Masternodes', 'Privacy Coins']",https://github.com/PIVX-Project/PIVX-iOS
PIVX,"['Masternodes', 'Privacy Coins']",https://github.com/PIVX-Project/PIVX-SPMT
Neutrino System Base Token,['Decentralized Finance (DeFi)'],
Nimiq,[],https://github.com/nimiq
Nimiq,[],https://github.com/nimiq/core-rs-albatross
Nimiq,[],https://github.com/nimiq/core-rs
StableXSwap,['Binance Smart Chain Ecosystem'],https://github.com/stablexlabs
Spool DAO Token,[],
Nash,"['Decentralized Exchange Token (DEX)', 'Polygon Ecosystem', 'Decentralized Finance (DeFi)', 'Exchange-based Tokens']",https://github.com/nash-io
HydraDX,['Polygon Ecosystem'],https://github.com/galacticcouncil?tab=repositories
Steam Exchange,['Binance Smart Chain Ecosystem'],https://github.com/SteamExchange
vEmpire DDAO,"['Metaverse', 'Yield Aggregator', 'Non-Fungible Tokens (NFT)', 'Gaming']",https://github.com/v-Empire/vEmpire
AVINOC,['Tourism'],https://github.com/AVINOCICO
Wing Finance,"['Binance Launchpool', 'Decentralized Finance (DeFi)', None]",
